#Version=1.26C
#Management No,Class,Variable ID,Variable Name,Unit,Upper And Lower Limit Type (0: No/1 : Yes),Lower Limit Value,Upper Limit Value,Data Type,Data Count,Variable Length (0: Fixed / 1: Variable),SECS Data Type,Conversion Option,Value Type (0: Fixed / 1: Setup / 2: Default),Value,CPU Number,Device Type,Device No,Cache No,Comment
1,ECV,1,MDLN,,0,,,ASCII,20,1,ASCII,0,0,GDF-4GC,1,D,0,0
2,ECV,2,SOFTREV,,0,,,ASCII,10,1,ASCII,0,0,1.26C,1,D,100,0
513,SV,,ProcessState_part02,,1,0,32,U1,1,0,U4,0,0,0,1,D,0,0,1:IDLE/2:SETUP/3:READY/4:EXECUTING/5:PAUSE02
514,SV,,PreviousProcessState_part02,,1,0,32,U1,1,0,U4,0,0,0,1,D,0,0,02
0,SV,10001,PartNo,,0,0,0,ASCII,20,1,ASCII,0,1,0,1,D,9300,0,PartNo
0,SV,10002,LotNo,,0,0,0,ASCII,20,1,ASCII,0,1,0,1,D,9320,0,LotNo
0,SV,10003,OPID,,0,0,0,ASCII,20,1,ASCII,0,1,0,1,D,9340,0,OPID
0,SV,10004,MachineName,,0,0,0,ASCII,10,0,ASCII,0,2,GDF-4GC,1,D,9360,0,MachineName
0,SV,10005,PPNumber,,0,0,0,ASCII,2,1,ASCII,0,1,0,1,D,9380,0,PPNumber
0,SV,10006,PPID,,0,0,0,ASCII,20,1,ASCII,0,1,0,1,D,9400,0,PPID
0,SV,10007,UV_Light_Status,,0,0,0,U2,1,0,U2,0,1,0,1,D,9500,0,0=Off 1=Lighting 2=On 3=Light out
0,SV,10008,UV_Speed,,0,0,0,F4,1,0,F4,0,1,0,1,D,9502,0,UV_Speed
0,SV,10009,Power_Light_1,,0,0,0,U2,1,0,U2,0,1,0,1,D,9504,0,Power_Light_1
0,SV,10010,Power_Light_2,,0,0,0,U2,1,0,U2,0,1,0,1,D,9506,0,Power_Light_2
0,SV,10011,Power_Light_3,,0,0,0,U2,1,0,U2,0,1,0,1,D,9508,0,Power_Light_3
0,SV,10012,Power_Light_4,,0,0,0,U2,1,0,U2,0,1,0,1,D,9510,0,Power_Light_4
0,SV,10013,Current_Light_1,,0,0,0,F4,1,0,F4,0,1,0,1,D,9512,0,Current_Light_1
0,SV,10014,Current_Light_2,,0,0,0,F4,1,0,F4,0,1,0,1,D,9514,0,Current_Light_2
0,SV,10015,Current_Light_3,,0,0,0,F4,1,0,F4,0,1,0,1,D,9516,0,Current_Light_3
0,SV,10016,Current_Light_4,,0,0,0,F4,1,0,F4,0,1,0,1,D,9518,0,Current_Light_4
0,SV,10017,Power_Consumption,,0,0,0,F4,1,0,F4,0,1,0,1,D,9520,0,Power_Consumption (KWH)
0,SV,10018,Over_ExhaustAir_Temp,,0,0,0,U2,1,0,U2,0,1,0,1,D,9522,0,Over Exhaust Air Temperature
0,SV,10019,Over_MaterialIn_Temp,,0,0,0,U2,1,0,U2,0,1,0,1,D,9524,0,Over Material In Temperature
0,SV,10020,Over_MaterialOut_Temp,,0,0,0,U2,1,0,U2,0,1,0,1,D,9526,0,Over Material Out Temperature
0,SV,10021,Selected_Light_1,,0,0,0,U2,1,0,U2,0,1,0,1,D,9528,0,Selected_Light_1
0,SV,10022,Selected_Light_2,,0,0,0,U2,1,0,U2,0,1,0,1,D,9530,0,Selected_Light_2
0,SV,10023,Selected_Light_3,,0,0,0,U2,1,0,U2,0,1,0,1,D,9532,0,Selected_Light_3
0,SV,10024,Selected_Light_4,,0,0,0,U2,1,0,U2,0,1,0,1,D,9534,0,Selected_Light_4
0,SV,60002,CTROLMODE,,0,0,0,U2,1,0,U2,0,1,0,1,D,9105,0,1=Offline 2=Online Local 3=Online Remote
0,SV,60003,EQST,,0,0,0,U2,1,0,U2,0,1,0,1,D,9099,0,1=RUN 2=IDLE 3=DOWN
0,SV,60004,EQOPMODE,,0,0,0,U2,1,0,U2,0,1,0,1,D,9578,0,1=AUTO 2=MANUAL
0,SV,60005,PPID_USING,,0,0,0,ASCII,10,1,ASCII,0,1,0,1,D,9400,0,PPID_USING
0,SV,60006,PPID_MODIFY,,0,0,0,ASCII,10,1,ASCII,0,1,0,1,D,9580,0,PPID_MODIFY
0,SV,60007,LOTID,,0,0,0,ASCII,20,1,ASCII,0,1,0,1,D,9320,0,LOTID
0,SV,60008,UNITID,,0,0,0,ASCII,10,0,ASCII,0,0,GDF-4GC,1,D,0,0,UNITID
0,SV,60009,PANELID,,0,0,0,U2,1,0,U2,0,1,0,1,D,9579,0,PANELID
0,SV,60010,QTY,,0,0,0,U2,1,0,U2,0,1,0,1,D,10535,0,QTY
0,SV,60011,FROMSTATUS,,0,0,0,ASCII,1,0,ASCII,0,1,0,1,D,9590,0,1=off 2=on 3=Flash
0,SV,60012,TOSTATUS,,0,0,0,ASCII,1,0,ASCII,0,1,0,1,D,9591,0,1=off 2=on 3=Flash
